STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT18
USC00305113,"EMMONS, NY US",5/1/2010,,,0,0,0,73,37,48,,,,,,
USC00305113,"EMMONS, NY US",5/2/2010,,,0,0,0,84,48,60,,,,,,
USC00305113,"EMMONS, NY US",5/3/2010,,,0,0,0,84,60,66,,,,,,
USC00305113,"EMMONS, NY US",5/4/2010,,,0.14,0,0,70,44,44,,,,,,
USC00305113,"EMMONS, NY US",5/5/2010,,,0.38,0,0,68,38,39,,,,,,
USC00305113,"EMMONS, NY US",5/6/2010,,,0.26,0,0,77,39,56,,,,,,
USC00305113,"EMMONS, NY US",5/7/2010,,,0,0,0,68,35,37,,,,,,
USC00305113,"EMMONS, NY US",5/8/2010,,,0.71,0,0,64,37,54,,,,,,
USC00305113,"EMMONS, NY US",5/9/2010,,,0.02,0,0,66,30,32,,,,,,
USC00305113,"EMMONS, NY US",5/10/2010,,,0.01,0,0,40,29,33,,,,,,
USC00305113,"EMMONS, NY US",5/11/2010,,,0,0,0,52,26,28,,,,,,
USC00305113,"EMMONS, NY US",5/12/2010,,,0.31,0,0,54,28,36,,,,,,
USC00305113,"EMMONS, NY US",5/13/2010,,,0,0,0,43,33,33,,,,,,
USC00305113,"EMMONS, NY US",5/14/2010,,,0.54,0,0,62,33,54,,,,,,
USC00305113,"EMMONS, NY US",5/15/2010,,,0,0,0,77,49,49,,,,,,
USC00305113,"EMMONS, NY US",5/16/2010,,,0,0,0,61,41,47,,,,,,
USC00305113,"EMMONS, NY US",5/17/2010,,,0,0,0,66,36,37,,,,,,
USC00305113,"EMMONS, NY US",5/18/2010,,,0,0,0,71,37,48,,,,,,
USC00305113,"EMMONS, NY US",5/19/2010,,,0.26,0,0,63,46,48,,,,,,
USC00305113,"EMMONS, NY US",5/20/2010,,,0,0,0,59,47,48,,,,,,
USC00305113,"EMMONS, NY US",5/21/2010,,,0,0,0,88,46,48,,,,,,
USC00305113,"EMMONS, NY US",5/22/2010,,,0,0,0,83,48,63,,,,,,
USC00305113,"EMMONS, NY US",5/23/2010,,,0,0,0,77,59,59,,,,,,
USC00305113,"EMMONS, NY US",5/24/2010,,,0,0,0,77,51,51,,,,,,
USC00305113,"EMMONS, NY US",5/25/2010,,,0,0,0,82,51,55,,,,,,
USC00305113,"EMMONS, NY US",5/26/2010,,,0,0,0,85,54,55,,,,,,
USC00305113,"EMMONS, NY US",5/27/2010,,,0,0,0,89,55,59,,,,,,
USC00305113,"EMMONS, NY US",5/28/2010,,,0,0,0,86,49,50,,,,,,
USC00305113,"EMMONS, NY US",5/29/2010,,,0,0,0,77,50,62,,,,,,
USC00305113,"EMMONS, NY US",5/30/2010,,,0,0,0,75,53,55,,,,,,
USC00305113,"EMMONS, NY US",5/31/2010,,,0,0,0,78,52,54,,,,,,
USC00305113,"EMMONS, NY US",6/1/2010,,,0.27,0,0,86,54,64,,,,,,
USC00305113,"EMMONS, NY US",6/2/2010,,,0.61,0,0,69,48,50,,,,,,
USC00305113,"EMMONS, NY US",6/3/2010,,,0,0,0,81,50,69,,,,,,
USC00305113,"EMMONS, NY US",6/4/2010,,,0.02,0,0,71,59,61,,,,,,
USC00305113,"EMMONS, NY US",6/5/2010,,,0.23,0,0,78,60,62,,,,,,
USC00305113,"EMMONS, NY US",6/6/2010,,,0.46,0,0,79,58,58,,,,,,
USC00305113,"EMMONS, NY US",6/7/2010,,,1.02,0,0,74,44,46,,,,,,
USC00305113,"EMMONS, NY US",6/8/2010,,,0,0,0,65,40,42,,,,,,
USC00305113,"EMMONS, NY US",6/9/2010,,,0,0,0,64,40,41,,,,,,
USC00305113,"EMMONS, NY US",6/10/2010,,,0.46,0,0,57,41,57,,,,,,
USC00305113,"EMMONS, NY US",6/11/2010,,,0,0,0,69,45,45,,,,,,
USC00305113,"EMMONS, NY US",6/12/2010,,,0,0,0,74,45,55,,,,,,
USC00305113,"EMMONS, NY US",6/13/2010,,,0.98,0,0,77,55,61,,,,,,
USC00305113,"EMMONS, NY US",6/14/2010,,,0.01,0,0,67,60,61,,,,,,
USC00305113,"EMMONS, NY US",6/15/2010,,,0,0,0,70,49,52,,,,,,
USC00305113,"EMMONS, NY US",6/16/2010,,,0,0,0,76,50,56,,,,,,
USC00305113,"EMMONS, NY US",6/17/2010,,,0.72,0,0,66,54,55,,,,,,
USC00305113,"EMMONS, NY US",6/18/2010,,,0.02,0,0,62,49,51,,,,,,
USC00305113,"EMMONS, NY US",6/19/2010,,,0,0,0,79,51,62,,,,,,
USC00305113,"EMMONS, NY US",6/20/2010,,,0.02,0,0,83,62,66,,,,,,
USC00305113,"EMMONS, NY US",6/21/2010,,,0,0,0,80,55,56,,,,,,
USC00305113,"EMMONS, NY US",6/22/2010,,,0,0,0,77,53,54,,,,,,
USC00305113,"EMMONS, NY US",6/23/2010,,,0.23,0,0,72,54,65,,,,,,
USC00305113,"EMMONS, NY US",6/24/2010,,,0,0,0,78,65,72,,,,,,
USC00305113,"EMMONS, NY US",6/25/2010,,,0.23,0,0,80,60,62,,,,,,
USC00305113,"EMMONS, NY US",6/26/2010,,,0,0,0,77,54,55,,,,,,
USC00305113,"EMMONS, NY US",6/27/2010,,,0,0,0,71,54,57,,,,,,
USC00305113,"EMMONS, NY US",6/28/2010,,,0.26,0,0,81,57,73,,,,,,
USC00305113,"EMMONS, NY US",6/29/2010,,,0.27,0,0,77,61,62,,,,,,
USC00305113,"EMMONS, NY US",6/30/2010,,,0,0,0,73,44,46,,,,,,
USC00305113,"EMMONS, NY US",7/1/2010,,,0,0,0,67,46,52,,,,,,
USC00305113,"EMMONS, NY US",7/2/2010,,,0,0,0,66,43,45,,,,,,
USC00305113,"EMMONS, NY US",7/3/2010,,,0,0,0,73,45,48,,,,,,
USC00305113,"EMMONS, NY US",7/4/2010,,,0,0,0,83,48,56,,,,,,
USC00305113,"EMMONS, NY US",7/5/2010,,,0,0,0,85,56,57,,,,,,
USC00305113,"EMMONS, NY US",7/6/2010,,,0,0,0,89,57,66,,,,,,
USC00305113,"EMMONS, NY US",7/7/2010,,,0,0,0,91,63,64,,,,,,
USC00305113,"EMMONS, NY US",7/8/2010,,,0,0,0,89,63,64,,,,,,
USC00305113,"EMMONS, NY US",7/9/2010,,,0,0,0,92,64,72,,,,,,
USC00305113,"EMMONS, NY US",7/10/2010,,,1.16,0,0,85,64,65,,,,,,
USC00305113,"EMMONS, NY US",7/11/2010,,,0,0,0,77,56,57,,,,,,
USC00305113,"EMMONS, NY US",7/12/2010,,,0,0,0,81,57,58,,,,,,
USC00305113,"EMMONS, NY US",7/13/2010,,,0.07,0,0,86,58,65,,,,,,
USC00305113,"EMMONS, NY US",7/14/2010,,,0.02,0,0,82,65,67,,,,,,
USC00305113,"EMMONS, NY US",7/15/2010,,,0,0,0,82,64,65,,,,,,
USC00305113,"EMMONS, NY US",7/16/2010,,,0,0,0,83,65,70,,,,,,
USC00305113,"EMMONS, NY US",7/17/2010,,,0.4,0,0,84,59,61,,,,,,
USC00305113,"EMMONS, NY US",7/18/2010,,,1.03,0,0,84,61,64,,,,,,
USC00305113,"EMMONS, NY US",7/19/2010,,,0,0,0,79,61,63,,,,,,
USC00305113,"EMMONS, NY US",7/20/2010,,,0.04,0,0,82,62,64,,,,,,
USC00305113,"EMMONS, NY US",7/21/2010,,,0,0,0,78,60,61,,,,,,
USC00305113,"EMMONS, NY US",7/22/2010,,,0.02,0,0,82,60,61,,,,,,
USC00305113,"EMMONS, NY US",7/23/2010,,,0,0,0,78,60,62,,,,,,
USC00305113,"EMMONS, NY US",7/24/2010,,,0,0,0,72,58,60,,,,,,
USC00305113,"EMMONS, NY US",7/25/2010,,,0,0,0,85,60,70,,,,,,
USC00305113,"EMMONS, NY US",7/26/2010,,,0,0,0,74,58,59,,,,,,
USC00305113,"EMMONS, NY US",7/27/2010,,,0,0,0,77,53,55,,,,,,
USC00305113,"EMMONS, NY US",7/28/2010,,,0,0,0,81,55,56,,,,,,
USC00305113,"EMMONS, NY US",7/29/2010,,,0,0,0,83,56,59,,,,,,
USC00305113,"EMMONS, NY US",7/30/2010,,,0,0,0,76,52,53,,,,,,
USC00305113,"EMMONS, NY US",7/31/2010,,,0,0,0,75,45,46,,,,,,
USC00305113,"EMMONS, NY US",8/1/2010,,,0,0,0,74,46,54,,,,,,
USC00305113,"EMMONS, NY US",8/2/2010,,,0.02,0,0,79,54,63,,,,,,
USC00305113,"EMMONS, NY US",8/3/2010,,,0,0,0,79,63,65,,,,,,
USC00305113,"EMMONS, NY US",8/4/2010,,,0.02,0,0,82,65,70,,,,,,
USC00305113,"EMMONS, NY US",8/5/2010,,,0.74,0,0,86,68,69,,,,,,
USC00305113,"EMMONS, NY US",8/6/2010,,,0.47,0,0,78,61,62,,,,,,
USC00305113,"EMMONS, NY US",8/7/2010,,,0,0,0,74,51,52,,,,,,
USC00305113,"EMMONS, NY US",8/8/2010,,,0,0,0,74,49,49,,,,,,
USC00305113,"EMMONS, NY US",8/9/2010,,,0,0,0,82,49,65,,,,,,
USC00305113,"EMMONS, NY US",8/10/2010,,,0.96,0,0,84,65,67,,,,,,
USC00305113,"EMMONS, NY US",8/11/2010,,,0,0,0,80,64,65,,,,,,
USC00305113,"EMMONS, NY US",8/12/2010,,,0,0,0,81,59,60,,,,,,
USC00305113,"EMMONS, NY US",8/13/2010,,,0.25,0,0,70,60,61,,,,,,
USC00305113,"EMMONS, NY US",8/14/2010,,,0,0,0,76,58,59,,,,,,
USC00305113,"EMMONS, NY US",8/15/2010,,,0,0,0,78,59,63,,,,,,
USC00305113,"EMMONS, NY US",8/16/2010,,,0.14,0,0,68,63,68,,,,,,
USC00305113,"EMMONS, NY US",8/17/2010,,,1.09,0,0,78,55,56,,,,,,
USC00305113,"EMMONS, NY US",8/18/2010,,,0,0,0,78,55,56,,,,,,
USC00305113,"EMMONS, NY US",8/19/2010,,,0,0,0,80,56,59,,,,,,
USC00305113,"EMMONS, NY US",8/20/2010,,,0.09,0,0,81,59,61,,,,,,
USC00305113,"EMMONS, NY US",8/21/2010,,,0,0,0,73,48,50,,,,,,
USC00305113,"EMMONS, NY US",8/22/2010,,,0.3,0,0,72,50,63,,,,,,
USC00305113,"EMMONS, NY US",8/23/2010,,,2.15,0,0,68,60,61,,,,,,
USC00305113,"EMMONS, NY US",8/24/2010,,,0.42,0,0,63,55,56,,,,,,
USC00305113,"EMMONS, NY US",8/25/2010,,,0.12,0,0,66,56,59,,,,,,
USC00305113,"EMMONS, NY US",8/26/2010,,,0.02,0,0,67,59,60,,,,,,
USC00305113,"EMMONS, NY US",8/27/2010,,,0,0,0,69,48,48,,,,,,
USC00305113,"EMMONS, NY US",8/28/2010,,,0,0,0,70,45,46,,,,,,
USC00305113,"EMMONS, NY US",8/29/2010,,,0,0,0,77,46,51,,,,,,
USC00305113,"EMMONS, NY US",8/30/2010,,,0,0,0,83,51,53,,,,,,
USC00305113,"EMMONS, NY US",8/31/2010,,,0,0,0,83,53,60,,,,,,
USC00305113,"EMMONS, NY US",9/1/2010,,,0,0,0,86,59,60,,,,,,
USC00305113,"EMMONS, NY US",9/2/2010,,,0,0,0,87,60,60,,,,,,
USC00305113,"EMMONS, NY US",9/3/2010,,,0,0,0,87,60,61,,,,,,
USC00305113,"EMMONS, NY US",9/4/2010,,,0,0,0,85,58,58,,,,,,
USC00305113,"EMMONS, NY US",9/5/2010,,,0.03,0,0,66,50,50,,,,,,
USC00305113,"EMMONS, NY US",9/6/2010,,,0,0,0,66,43,43,,,,,,
USC00305113,"EMMONS, NY US",9/7/2010,,,0,0,0,73,43,65,,,,,,
USC00305113,"EMMONS, NY US",9/8/2010,,,0.03,0,0,84,62,62,,,,,,
USC00305113,"EMMONS, NY US",9/9/2010,,,0.16,0,0,66,51,52,,,,,,
USC00305113,"EMMONS, NY US",9/10/2010,,,0.13,0,0,55,51,52,,,,,,
USC00305113,"EMMONS, NY US",9/11/2010,,,0,0,0,60,44,46,,,,,,
USC00305113,"EMMONS, NY US",9/12/2010,,,0,0,0,71,46,58,,,,,,
USC00305113,"EMMONS, NY US",9/13/2010,,,0.08,0,0,59,54,55,,,,,,
USC00305113,"EMMONS, NY US",9/14/2010,,,0.38,0,0,66,47,48,,,,,,
USC00305113,"EMMONS, NY US",9/15/2010,,,0.02,0,0,63,44,44,,,,,,
USC00305113,"EMMONS, NY US",9/16/2010,,,0,0,0,58,38,38,,,,,,
USC00305113,"EMMONS, NY US",9/17/2010,,,0.21,0,0,66,38,52,,,,,,
USC00305113,"EMMONS, NY US",9/18/2010,,,0,0,0,54,42,46,,,,,,
USC00305113,"EMMONS, NY US",9/19/2010,,,0,0,0,69,46,53,,,,,,
USC00305113,"EMMONS, NY US",9/20/2010,,,0,0,0,69,44,48,,,,,,
USC00305113,"EMMONS, NY US",9/21/2010,,,0,0,0,64,35,35,,,,,,
USC00305113,"EMMONS, NY US",9/22/2010,,,0,0,0,70,35,64,,,,,,
USC00305113,"EMMONS, NY US",9/23/2010,,,0,0,0,75,52,53,,,,,,
USC00305113,"EMMONS, NY US",9/24/2010,,,0,0,0,72,53,67,,,,,,
USC00305113,"EMMONS, NY US",9/25/2010,,,0,0,0,86,62,62,,,,,,
USC00305113,"EMMONS, NY US",9/26/2010,,,0,0,0,74,47,48,,,,,,
USC00305113,"EMMONS, NY US",9/27/2010,,,0,0,0,63,48,51,,,,,,
USC00305113,"EMMONS, NY US",9/28/2010,,,0.32,0,0,67,51,66,,,,,,
USC00305113,"EMMONS, NY US",9/29/2010,,,0.02,0,0,73,53,54,,,,,,
USC00305113,"EMMONS, NY US",9/30/2010,,,0.1,0,0,71,54,56,,,,,,
USC00305113,"EMMONS, NY US",10/1/2010,,,3.98,0,0,71,53,53,,,,,,
USC00305113,"EMMONS, NY US",10/2/2010,,,0.14,0,0,60,38,38,,,,,,
USC00305113,"EMMONS, NY US",10/3/2010,,,0,0,0,58,35,36,,,,,,
USC00305113,"EMMONS, NY US",10/4/2010,,,0,0,0,59,36,42,,,,,,
USC00305113,"EMMONS, NY US",10/5/2010,,,0.95,0,0,48,42,46,,,,,,
USC00305113,"EMMONS, NY US",10/6/2010,,,0.13,0,0,52,46,48,,,,,,
USC00305113,"EMMONS, NY US",10/7/2010,,,0.28,0,0,59,47,49,,,,,,
USC00305113,"EMMONS, NY US",10/8/2010,,,0,0,0,60,41,41,,,,,,
USC00305113,"EMMONS, NY US",10/9/2010,,,0,0,0,68,41,49,,,,,,
USC00305113,"EMMONS, NY US",10/10/2010,,,0,0,0,62,29,30,,,,,,
USC00305113,"EMMONS, NY US",10/11/2010,,,0,0,0,65,30,38,,,,,,
USC00305113,"EMMONS, NY US",10/12/2010,,,0.02,0,0,66,38,45,,,,,,
USC00305113,"EMMONS, NY US",10/13/2010,,,0,0,0,60,30,30,,,,,,
USC00305113,"EMMONS, NY US",10/14/2010,,,0,0,0,61,30,31,,,,,,
USC00305113,"EMMONS, NY US",10/15/2010,,,0.63,0,0,56,31,43,,,,,,
USC00305113,"EMMONS, NY US",10/16/2010,,,0.79,0,0,44,41,42,,,,,,
USC00305113,"EMMONS, NY US",10/17/2010,,,0,0,0,52,33,37,,,,,,
USC00305113,"EMMONS, NY US",10/18/2010,,,0,0,0,61,37,37,,,,,,
USC00305113,"EMMONS, NY US",10/19/2010,,,0,0,0,53,29,31,,,,,,
USC00305113,"EMMONS, NY US",10/20/2010,,,0,0,0,52,29,29,,,,,,
USC00305113,"EMMONS, NY US",10/21/2010,,,0,0,0,58,29,47,,,,,,
USC00305113,"EMMONS, NY US",10/22/2010,,,0.2,0,0,49,31,32,,,,,,
USC00305113,"EMMONS, NY US",10/23/2010,,,0.02,0,0,40,32,39,,,,,,
USC00305113,"EMMONS, NY US",10/24/2010,,,0,0,0,58,39,45,,,,,,
USC00305113,"EMMONS, NY US",10/25/2010,,,0,0,0,63,43,48,,,,,,
USC00305113,"EMMONS, NY US",10/26/2010,,,1.38,0,0,72,48,56,,,,,,
USC00305113,"EMMONS, NY US",10/27/2010,,,0.61,0,0,72,56,60,,,,,,
USC00305113,"EMMONS, NY US",10/28/2010,,,0,0,0,65,49,55,,,,,,
USC00305113,"EMMONS, NY US",10/29/2010,,,0.02,0,0,66,42,42,,,,,,
USC00305113,"EMMONS, NY US",10/30/2010,,,0.11,0,0,43,33,35,,,,,,
USC00305113,"EMMONS, NY US",10/31/2010,,,0,0,0,49,35,43,,,,,,
USC00305113,"EMMONS, NY US",11/1/2010,,,0.01,0,0,43,28,28,,,,,,
USC00305113,"EMMONS, NY US",11/2/2010,,,0,0,0,36,26,26,,,,,,
USC00305113,"EMMONS, NY US",11/3/2010,,,0,0,0,47,24,24,,,,,,
USC00305113,"EMMONS, NY US",11/4/2010,,,0,0,0,51,24,41,,,,,,
USC00305113,"EMMONS, NY US",11/5/2010,,,0.76,0,0,41,37,37,,,,,,
USC00305113,"EMMONS, NY US",11/6/2010,,,0.09,0,0,41,32,32,,,,,,
USC00305113,"EMMONS, NY US",11/7/2010,,,0,0,0,36,26,26,,,,,,
USC00305113,"EMMONS, NY US",11/8/2010,,,0,0,0,44,26,29,,,,,,
USC00305113,"EMMONS, NY US",11/9/2010,,,0.52,3.6,3,38,29,33,,,,,,
USC00305113,"EMMONS, NY US",11/10/2010,,,0,0,0,39,33,35,,,,,,
USC00305113,"EMMONS, NY US",11/11/2010,,,0,0,0,54,25,26,,,,,,
USC00305113,"EMMONS, NY US",11/12/2010,,,0,0,0,56,22,22,,,,,,
USC00305113,"EMMONS, NY US",11/13/2010,,,0,0,0,60,22,25,,,,,,
USC00305113,"EMMONS, NY US",11/14/2010,,,0,0,0,62,25,28,,,,,,
USC00305113,"EMMONS, NY US",11/15/2010,,,0,0,0,62,28,44,,,,,,
USC00305113,"EMMONS, NY US",11/16/2010,,,0.01,0,0,50,40,40,,,,,,
USC00305113,"EMMONS, NY US",11/17/2010,,,0.79,0,0,55,39,46,,,,,,
USC00305113,"EMMONS, NY US",11/18/2010,,,0.13,0,0,49,36,38,,,,,,
USC00305113,"EMMONS, NY US",11/19/2010,,,0.18,0.2,0,43,31,31,,,,,,
USC00305113,"EMMONS, NY US",11/20/2010,,,0,0,0,38,27,38,,,,,,
USC00305113,"EMMONS, NY US",11/21/2010,,,0,0,0,47,24,24,,,,,,
USC00305113,"EMMONS, NY US",11/22/2010,,,0,0,0,44,24,44,,,,,,
USC00305113,"EMMONS, NY US",11/23/2010,,,0.11,0,0,57,44,51,,,,,,
USC00305113,"EMMONS, NY US",11/24/2010,,,0.03,0,0,56,31,32,,,,,,
USC00305113,"EMMONS, NY US",11/25/2010,,,0,0,0,39,21,24,,,,,,
USC00305113,"EMMONS, NY US",11/26/2010,,,0.52,0,0,40,24,40,,,,,,
USC00305113,"EMMONS, NY US",11/27/2010,,,0,0,0,41,24,28,,,,,,
USC00305113,"EMMONS, NY US",11/28/2010,,,0.05,0.4,0,33,20,25,,,,,,
USC00305113,"EMMONS, NY US",11/29/2010,,,0,0,0,38,23,23,,,,,,
USC00305113,"EMMONS, NY US",11/30/2010,,,0,0,0,44,23,41,,,,,,
USC00305113,"EMMONS, NY US",12/1/2010,,,0.2,0,0,57,41,56,,,,,,
USC00305113,"EMMONS, NY US",12/2/2010,,,0.82,0,0,56,26,27,,,,,,
USC00305113,"EMMONS, NY US",12/3/2010,,,0,0,0,32,24,25,,,,,,
USC00305113,"EMMONS, NY US",12/4/2010,,,0,0,0,34,24,26,,,,,,
USC00305113,"EMMONS, NY US",12/5/2010,,,0.06,0.8,1,26,20,20,,,,,,
USC00305113,"EMMONS, NY US",12/6/2010,,,0.3,5.1,6,26,20,20,,,,,,
USC00305113,"EMMONS, NY US",12/7/2010,,,0.18,3.1,9,23,18,19,,,,,,
USC00305113,"EMMONS, NY US",12/8/2010,,,0.04,0.9,10,23,17,17,,,,,,
USC00305113,"EMMONS, NY US",12/9/2010,,,0.06,1,8,21,7,8,,,,,,
USC00305113,"EMMONS, NY US",12/10/2010,,,0.02,0.5,8,21,-2,2,,,,,,
USC00305113,"EMMONS, NY US",12/11/2010,,,0,0,4,28,2,28,,,,,,
USC00305113,"EMMONS, NY US",12/12/2010,,,0,0,2,38,19,38,,,,,,
USC00305113,"EMMONS, NY US",12/13/2010,,,0.58,0,0,50,32,32,,,,,,
USC00305113,"EMMONS, NY US",12/14/2010,,,0.12,1.9,1,32,10,10,,,,,,
USC00305113,"EMMONS, NY US",12/15/2010,,,0.09,1.7,3,13,10,11,,,,,,
USC00305113,"EMMONS, NY US",12/16/2010,,,0.14,2.9,4,18,10,18,,,,,,
USC00305113,"EMMONS, NY US",12/17/2010,,,0.01,0.2,4,25,10,13,,,,,,
USC00305113,"EMMONS, NY US",12/18/2010,,,0,0,4,28,13,22,,,,,,
USC00305113,"EMMONS, NY US",12/19/2010,,,0,0,4,31,3,3,,,,,,
USC00305113,"EMMONS, NY US",12/20/2010,,,0,0,3,25,3,9,,,,,,
USC00305113,"EMMONS, NY US",12/21/2010,,,0,0,3,26,9,19,,,,,,
USC00305113,"EMMONS, NY US",12/22/2010,,,0,0,3,22,19,21,,,,,,
USC00305113,"EMMONS, NY US",12/23/2010,,,0.02,0.1,3,24,20,20,,,,,,
USC00305113,"EMMONS, NY US",12/24/2010,,,0.1,1.3,3,22,20,21,,,,,,
USC00305113,"EMMONS, NY US",12/25/2010,,,0,0,2,22,19,19,,,,,,
USC00305113,"EMMONS, NY US",12/26/2010,,,0,0,2,26,16,16,,,,,,
USC00305113,"EMMONS, NY US",12/27/2010,,,0.28,5.5,7,20,8,8,,,,,,
USC00305113,"EMMONS, NY US",12/28/2010,,,0,0,,19,8,19,,,,,,
USC00305113,"EMMONS, NY US",12/29/2010,,,0.01,0.1,,26,19,25,,,,,,
USC00305113,"EMMONS, NY US",12/30/2010,,,0,0,,28,11,13,,,,,,
USC00305113,"EMMONS, NY US",12/31/2010,,,0,0,,39,13,28,,,,,,
USC00305113,"EMMONS, NY US",1/1/2011,,,0,0,0,50,28,37,,,,,,
USC00305113,"EMMONS, NY US",1/2/2011,,,0.22,0,0,56,36,36,,,,,,
USC00305113,"EMMONS, NY US",1/3/2011,,,0,0,0,39,19,19,,,,,,
USC00305113,"EMMONS, NY US",1/4/2011,,,0,0,0,27,18,23,,,,,,
USC00305113,"EMMONS, NY US",1/5/2011,,,0.11,1.8,1,35,23,25,,,,,,
USC00305113,"EMMONS, NY US",1/6/2011,,,0.37,5.4,7,25,11,12,,,,,,
USC00305113,"EMMONS, NY US",1/7/2011,,,0.02,0.3,,24,12,21,,,,,,
USC00305113,"EMMONS, NY US",1/8/2011,,,0.1,1.8,,25,6,8,,,,,,
USC00305113,"EMMONS, NY US",1/9/2011,,,0,0,0,25,8,18,,,,,,
USC00305113,"EMMONS, NY US",1/10/2011,,,0.18,3.8,,21,16,18,,,,,,
USC00305113,"EMMONS, NY US",1/11/2011,,,0,0,,22,15,15,,,,,,
USC00305113,"EMMONS, NY US",1/12/2011,,,0.38,5.8,,23,14,16,,,,,,
USC00305113,"EMMONS, NY US",1/13/2011,,,0.18,3.7,,24,13,13,,,,,,
USC00305113,"EMMONS, NY US",1/14/2011,,,0.08,1.8,10,16,10,11,,,,,,
USC00305113,"EMMONS, NY US",1/15/2011,,,0.01,0.2,10,20,-4,-3,,,,,,
USC00305113,"EMMONS, NY US",1/16/2011,,,0.07,1.5,12,27,-3,20,,,,,,
USC00305113,"EMMONS, NY US",1/17/2011,,,0,0,12,24,-3,-3,,,,,,
USC00305113,"EMMONS, NY US",1/18/2011,,,0.18,2,13,24,-5,17,,,,,,
USC00305113,"EMMONS, NY US",1/19/2011,,,0.63,0.3,13,32,17,31,,,,,,
USC00305113,"EMMONS, NY US",1/20/2011,,,0.09,1.2,13,32,13,13,,,,,,
USC00305113,"EMMONS, NY US",1/21/2011,,,0.35,5.8,18,22,12,14,,,,,,
USC00305113,"EMMONS, NY US",1/22/2011,,,0.03,0.9,18,23,-2,-1,,,,,,
USC00305113,"EMMONS, NY US",1/23/2011,,,0,0,18,18,-2,3,,,,,,
USC00305113,"EMMONS, NY US",1/24/2011,,,0,0,18,13,-15,-15,,,,,,
USC00305113,"EMMONS, NY US",1/25/2011,,,0.09,2.4,12,20,-15,20,,,,,,
USC00305113,"EMMONS, NY US",1/26/2011,,,0,0,12,28,19,23,,,,,,
USC00305113,"EMMONS, NY US",1/27/2011,,,0,0,10,36,23,24,,,,,,
USC00305113,"EMMONS, NY US",1/28/2011,,,0.03,0.6,10,29,18,18,,,,,,
USC00305113,"EMMONS, NY US",1/29/2011,,,0.06,1,10,28,18,20,,,,,,
USC00305113,"EMMONS, NY US",1/30/2011,,,0.01,0.2,10,28,18,21,,,,,,
USC00305113,"EMMONS, NY US",1/31/2011,,,0.01,0.2,10,26,7,7,,,,,,
USC00305113,"EMMONS, NY US",2/1/2011,,,0.1,1.8,12,19,5,10,,,,,,
USC00305113,"EMMONS, NY US",2/2/2011,,,0.95,9.1,21,27,10,27,,,,,,
USC00305113,"EMMONS, NY US",2/3/2011,,,0.09,1,22,35,14,14,,,,,,
USC00305113,"EMMONS, NY US",2/4/2011,,,0,0,22,25,3,14,,,,,,
USC00305113,"EMMONS, NY US",2/5/2011,,,0,0,19,31,11,13,,,,,,
USC00305113,"EMMONS, NY US",2/6/2011,,,0.61,0.8,19,36,13,27,,,,,,
USC00305113,"EMMONS, NY US",2/7/2011,,,0,0,18,32,26,28,,,,,,
USC00305113,"EMMONS, NY US",2/8/2011,,,0.29,3.2,21,35,27,27,,,,,,
USC00305113,"EMMONS, NY US",2/9/2011,,,0.03,0.7,21,27,4,4,,,,,,
USC00305113,"EMMONS, NY US",2/10/2011,,,0,0,21,21,4,5,,,,,,
USC00305113,"EMMONS, NY US",2/11/2011,,,0,0,21,21,-9,-8,,,,,,
USC00305113,"EMMONS, NY US",2/12/2011,,,0,0,20,26,-8,26,,,,,,
USC00305113,"EMMONS, NY US",2/13/2011,,,0,0,15,31,14,19,,,,,,
USC00305113,"EMMONS, NY US",2/14/2011,,,0,0,13,44,19,43,,,,,,
USC00305113,"EMMONS, NY US",2/15/2011,,,0.09,0.2,12,49,8,8,,,,,,
USC00305113,"EMMONS, NY US",2/16/2011,,,0,0,10,21,7,9,,,,,,
USC00305113,"EMMONS, NY US",2/17/2011,,,0,0,9,41,9,34,,,,,,
USC00305113,"EMMONS, NY US",2/18/2011,,,0,0,7,54,34,46,,,,,,
USC00305113,"EMMONS, NY US",2/19/2011,,,0.09,0.9,4,57,28,28,,,,,,
USC00305113,"EMMONS, NY US",2/20/2011,,,0,0,5,28,7,7,,,,,,
USC00305113,"EMMONS, NY US",2/21/2011,,,0.28,3,6,26,7,18,,,,,,
USC00305113,"EMMONS, NY US",2/22/2011,,,0,0,6,22,-2,-1,,,,,,
USC00305113,"EMMONS, NY US",2/23/2011,,,0,0,6,26,-4,-4,,,,,,
USC00305113,"EMMONS, NY US",2/24/2011,,,0,0,3,35,-4,7,,,,,,
USC00305113,"EMMONS, NY US",2/25/2011,,,0.38,3.7,6,37,7,32,,,,,,
USC00305113,"EMMONS, NY US",2/26/2011,,,0.65,5.6,12,32,15,16,,,,,,
USC00305113,"EMMONS, NY US",2/27/2011,,,0.14,1.6,12,29,16,29,,,,,,
USC00305113,"EMMONS, NY US",2/28/2011,,,0.09,0,8,38,29,36,,,,,,
USC00305113,"EMMONS, NY US",3/1/2011,,,0.44,0,5,44,18,18,,,,,,
USC00305113,"EMMONS, NY US",3/2/2011,,,0,0,4,32,18,31,,,,,,
USC00305113,"EMMONS, NY US",3/3/2011,,,0.02,0.2,4,37,-4,-3,,,,,,
