STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/9/2014,0,"T,,W,2400",0,"T,,W,",1.2,",,W,",18,"H,,S",27,",,W",10,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/10/2014,0.02,",,W,2400",0.4,",,W,",2,",,W,",22,"H,,S",34,",,W",10,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/11/2014,0.42,",,W,2400",0,",,W,",0,",,W,",42,"H,,S",56,",,W",33,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/12/2014,0,"T,,W,2400",0,"T,,W,",0,",,W,",42,"H,,S",46,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/13/2014,0,",,W,2400",0,",,W,",0,",,W,",36,"H,,S",46,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/14/2014,0.45,",,W,2400",0,",,W,",0,",,W,",45,"H,,S",47,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/15/2014,0,"T,,W,2400",0,",,W,",0,",,W,",37,"H,,S",47,",,W",24,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/16/2014,0.07,",,W,2400",1.1,",,W,",1.2,",,W,",32,"H,,S",35,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/17/2014,0,",,W,2400",0,",,W,",1.2,",,W,",29,"H,,S",39,",,W",18,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/18/2014,0.04,",,W,2400",1.4,",,W,",0,",,W,",27,"H,,S",34,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/19/2014,0.01,",,W,2400",0.3,",,W,",2,",,W,",26,"H,,S",34,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/20/2014,0,"T,,W,2400",0.5,",,W,",1.2,",,W,",33,"H,,S",36,",,W",15,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/21/2014,0,",,W,2400",0,",,W,",1.2,",,W,",11,"H,,S",15,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/22/2014,0,",,W,2400",0,",,W,",1.2,",,W,",2,"H,,S",9,",,W",-6,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/23/2014,0,"T,,W,2400",0,"T,,W,",1.2,",,W,",5,"H,,S",16,",,W",-1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/24/2014,0,"T,,W,2400",0,"T,,W,",1.2,",,W,",9,"H,,S",17,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/25/2014,0.04,",,W,2400",1,",,W,",1.2,",,W,",17,"H,,S",21,",,W",15,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/26/2014,0.01,",,W,2400",0.1,",,W,",2,",,W,",15,"H,,S",21,",,W",6,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/27/2014,0.01,",,W,2400",0.7,",,W,",1.2,",,W,",24,"H,,S",32,",,W",10,",,W",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/28/2014,0,",,W,2400",0,",,W,",1.2,",,W,",12,"H,,S",16,",,W",3,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/29/2014,0,",,W,2400",0,",,W,",1.2,",,W,",11,"H,,S",22,",,W",-3,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/30/2014,0,",,W,2400",0,",,W,",1.2,",,W,",13,"H,,S",27,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,1/31/2014,0,",,W,2400",0,",,W,",0,",,W,",26,"H,,S",33,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/1/2014,0,"T,,W,2400",0,"T,,W,",0,",,W,",31,"H,,S",41,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/2/2014,0,"T,,W,2400",0,",,W,",0,",,W,",39,"H,,S",41,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/3/2014,0,",,W,2400",0,",,W,",0,",,W,",31,"H,,S",32,",,W",25,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/4/2014,0,",,W,2400",0,",,W,",0,",,W,",25,"H,,S",30,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/5/2014,0.93,",,W,2400",10.4,",,W,",5.1,",,W,",25,"H,,S",27,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/6/2014,0,"T,,W,2400",0,"T,,W,",9.1,",,W,",17,"H,,S",22,",,W",4,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/7/2014,0,"T,,W,2400",0,"T,,W,",7.9,",,W,",12,"H,,S",27,",,W",-1,",,W",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/8/2014,0,",,W,2400",0,",,W,",7.9,",,W,",12,"H,,S",24,",,W",-4,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/9/2014,0.01,",,W,2400",0.5,",,W,",7.1,",,W,",18,"H,,S",26,",,W",6,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/10/2014,0,"T,,W,2400",0,"T,,W,",7.1,",,W,",20,"H,,S",23,",,W",9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/11/2014,0,",,W,2400",0,",,W,",7.1,",,W,",13,"H,,S",20,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/12/2014,0,",,W,2400",0,",,W,",5.9,",,W,",9,"H,,S",22,",,W",-8,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/13/2014,0.4,",,W,2400",5.6,",,W,",5.9,",,W,",19,"H,,S",29,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/14/2014,1.09,",,W,2400",8.8,",,W,",18.1,",,W,",28,"H,,S",34,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/15/2014,0.05,",,W,2400",0.4,",,W,",15,",,W,",29,"H,,S",33,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/16/2014,0,"T,,W,2400",0,"T,,W,",15,",,W,",22,"H,,S",24,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/17/2014,0,",,W,2400",0,",,W,",13,",,W,",15,"H,,S",27,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/18/2014,0.04,",,W,2400",0.7,",,W,",11.8,",,W,",17,"H,,S",29,",,W",5,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/19/2014,0.1,",,W,2400",1.3,",,W,",11.8,",,W,",23,"H,,S",39,",,W",10,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/20/2014,0.21,",,W,2400",0,"T,,W,",11.8,",,W,",37,"H,,S",44,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/21/2014,0.64,",,W,2400",0,",,W,",9.1,",,W,",36,"H,,S",41,",,W",29,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/22/2014,0,",,W,2400",0,",,W,",7.1,",,W,",38,"H,,S",51,",,W",27,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/23/2014,0,",,W,2400",0,",,W,",5.1,",,W,",39,"H,,S",46,",,W",29,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/24/2014,0,"T,,W,2400",0,"T,,W,",5.1,",,W,",29,"H,,S",33,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/25/2014,0.01,",,W,2400",0.2,",,W,",3.9,",,W,",20,"H,,S",25,",,W",11,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/26/2014,0,"T,,W,2400",0,"T,,W,",3.9,",,W,",17,"H,,S",23,",,W",9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/27/2014,0,"T,,W,2400",0.2,",,W,",3.9,",,W,",15,"H,,S",26,",,W",8,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,2/28/2014,0,"T,,W,2400",0,"T,,W,",3.9,",,W,",11,"H,,S",18,",,W",3,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/1/2014,0,",,W,2400",0,",,W,",3.9,",,W,",15,"H,,S",32,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/2/2014,0,"T,,W,2400",0,"T,,W,",3.9,",,W,",28,"H,,S",31,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/3/2014,0,"T,,W,2400",0,"T,,W,",3.9,",,W,",15,"H,,S",19,",,W",7,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/4/2014,0,"T,,W,2400",0,"T,,W,",3.9,",,W,",12,"H,,S",23,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/5/2014,0,"T,,W,2400",0,"T,,W,",3.9,",,W,",21,"H,,S",26,",,W",10,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/6/2014,0,",,W,2400",0,",,W,",3.9,",,W,",14,"H,,S",28,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/7/2014,0,",,W,2400",0,",,W,",3.9,",,W,",18,"H,,S",37,",,W",3,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/8/2014,0,"T,,W,2400",0,"T,,W,",3.1,",,W,",29,"H,,S",44,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/9/2014,0,"T,,W,2400",0,"T,,W,",2,",,W,",31,"H,,S",33,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/10/2014,0,"T,,W,2400",0,"T,,W,",2,",,W,",32,"H,,S",42,",,W",27,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/11/2014,0,",,W,2400",0,",,W,",1.2,",,W,",43,"H,,S",52,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/12/2014,0.65,",,W,2400",0.7,",,W,",0,",,W,",36,"H,,S",41,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/13/2014,0.08,",,W,2400",4.8,",,W,",5.1,",,W,",16,"H,,S",20,",,W",11,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/14/2014,0,",,W,2400",0,",,W,",2,",,W,",22,"H,,S",39,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/15/2014,0,"T,,W,2400",0,"T,,W,",1.2,",,W,",41,"H,,S",46,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/16/2014,0,"T,,W,2400",0,"T,,W,",0,",,W,",26,"H,,S",28,",,W",16,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/17/2014,0,",,W,2400",0,",,W,",0,",,W,",18,"H,,S",27,",,W",12,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/18/2014,0,",,W,2400",0,",,W,",0,",,W,",24,"H,,S",41,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/19/2014,0.24,",,W,2400",0.2,",,W,",0,",,W,",32,"H,,S",40,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/20/2014,0.01,",,W,2400",0.2,",,W,",0,",,W,",38,"H,,S",45,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/21/2014,0,"T,,W,2400",0,"T,,W,",0,"T,,W,",35,"H,,S",37,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/22/2014,0,"T,,W,2400",0,"T,,W,",0,",,W,",34,"H,,S",50,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/23/2014,0,"T,,W,2400",0,"T,,W,",0,",,W,",33,"H,,S",35,",,W",18,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/24/2014,0,",,W,2400",0,",,W,",0,",,W,",22,"H,,S",30,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/25/2014,0,",,W,2400",0,",,W,",0,",,W,",24,"H,,S",36,",,W",14,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/26/2014,0,",,W,2400",0,",,W,",0,",,W,",29,"H,,S",34,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/27/2014,0,"T,,W,2400",0,"T,,W,",0,",,W,",26,"H,,S",42,",,W",15,",,W",,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/28/2014,0.65,",,W,2400",0,"T,,W,",0,",,W,",39,"H,,S",47,",,W",35,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/29/2014,0.43,",,W,2400",0,",,W,",0,",,W,",44,"H,,S",53,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/30/2014,0.66,",,W,2400",0,",,W,",0,",,W,",38,"H,,S",41,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,3/31/2014,0,",,W,2400",0,",,W,",0,",,W,",37,"H,,S",47,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/1/2014,0,",,W,2400",0,",,W,",0,",,W,",40,"H,,S",52,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/2/2014,0,",,W,2400",0,",,W,",0,",,W,",43,"H,,S",60,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/3/2014,0,",,W,2400",0,",,W,",0,",,W,",43,"H,,S",54,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/4/2014,0.1,",,W,2400",0,",,W,",0,",,W,",42,"H,,S",51,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/5/2014,0.01,",,W,2400",0,"T,,W,",0,",,W,",40,"H,,S",47,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/6/2014,0,",,W,2400",0,",,W,",0,",,W,",41,"H,,S",56,",,W",29,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/7/2014,0.01,",,W,2400",0,",,W,",0,",,W,",43,"H,,S",56,",,W",29,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/8/2014,0.04,",,W,2400",0,",,W,",0,",,W,",50,"H,,S",65,",,W",42,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/9/2014,0,",,W,2400",0,",,W,",0,",,W,",45,"H,,S",54,",,W",31,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/10/2014,0,",,W,2400",0,",,W,",0,",,W,",45,"H,,S",66,",,W",27,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",42.74722,-73.79912,85.3,4/11/2014,0.14,",,W,2400",0,",,W,",0,",,W,",57,"H,,S",66,",,W",40,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
