STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,10/26/2008,,,,,,,,,2.14,",,0,0700",0,"P,,0",0,"P,,0",57,",,0",33,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,10/27/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",54,",,0",33,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,10/28/2008,,,,,,,,,0.71,",,0,0700",2.9,",,0",3,",,0",46,",,0",32,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,10/29/2008,,,,,,,,,0.5,",,0,0700",2.5,",,0",6,",,0",33,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,10/30/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,31,",,0",26,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,10/31/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",3,",,0",39,",,0",26,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/1/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,56,",,0",31,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/2/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,51,",,0",22,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/3/2008,,,,,,,,,0.09,",,0,0700",0,"P,,0",,,45,",,0",24,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/4/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",49,",,0",36,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/5/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",54,",,0",43,",,0",47,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/6/2008,,,,,,,,,0.02,",,0,0700",0,"P,,0",0,"P,,0",60,",,0",50,",I,0",55,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/7/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",62,",,0",51,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/8/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",58,",,0",52,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/9/2008,,,,,,,,,0.07,",,0,0700",0,"P,,0",0,"P,,0",54,",,0",35,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/10/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",44,",,0",34,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/11/2008,,,,,,,,,0.03,",,0,0700",0,"P,,0",0,"P,,0",44,",,0",31,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/12/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",37,",,0",25,",,0",26,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/13/2008,,,,,,,,,0.08,",,0,0700",0,"P,,0",0,"P,,0",43,",,0",30,",I,0",34,",I,0,0700",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/14/2008,,,,,,,,,0.22,",,0,0700",0,"P,,0",0,"P,,0",46,",,0",43,",I,0",46,",,0,0700",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/15/2008,,,,,,,,,0.01,",,0,0700",0,"P,,0",0,"P,,0",54,",,0",47,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/16/2008,,,,,,,,,0.69,",,0,0700",0,"P,,0",0,"P,,0",62,",,0",36,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/17/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",0,"P,,0",38,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/18/2008,,,,,,,,,0.05,",,0,0700",0.5,",,0",,,34,",,0",22,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/19/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,27,",,0",16,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/20/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,24,",,0",19,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/21/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,26,",,0",18,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/22/2008,,,,,,,,,0.06,",,0,0700",2,",,0",2,",,0",21,",,0",11,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/23/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",1,",,0",21,",,0",8,",,0",13,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/24/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",1,",,0",26,",,0",18,",I,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/25/2008,,,,,,,,,0.58,",,0,0700",,,9,",,0",36,",,0",32,",I,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/26/2008,,,,,,,,,0.1,",,0,0700",,,8,",,0",35,",,0",28,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/27/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",8,",,0",35,",,0",19,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/28/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",6,",,0",33,",,0",18,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/29/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",5,",,0",37,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,11/30/2008,,,,,,,,,,,,,4,",,0",33,",,0",18,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/1/2008,,,,,,,,,0.7,",,0,0700",0,",,0",3,",,0",39,",,0",25,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/2/2008,,,,,,,,,0.02,",,0,0700",0,",,0",3,",,0",40,",,0",29,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/3/2008,,,,,,,,,0,",,0,0700",0,",,0",3,",,0",34,",,0",20,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/4/2008,,,,,,,,,0,",,0,0700",0,",,0",2,",,0",35,",,0",21,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/5/2008,,,,,,,,,0.05,",,0,0700",0,"T,,0",2,",,0",37,",,0",21,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/6/2008,,,,,,,,,0,",,0,0700",0,"P,,0",2,",,0",25,",,0",10,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/7/2008,,,,,,,,,0.05,",,0,0700",1,",,0",3,",,0",23,",,0",10,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/8/2008,,,,,,,,,0.01,",,0,0700",0.2,",,0",0,"T,,0",24,",,0",6,",,0",8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/9/2008,,,,,,,,,0.04,",,0,0700",0.4,",,0",1,",,0",20,",,0",8,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/10/2008,,,,,,,,,0.35,",,0,0700",0,",,0",0,",,0",51,",,0",20,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/11/2008,,,,,,,,,0.55,",,0,0700",0,",,0",0,",,0",51,",,0",28,",,0",29,",,0,0700",,,,,,,,,1,",,0",,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/12/2008,,,,,,,,,1.1,",,0,0700",0,"T,,0",0,"T,,0",33,",,0",29,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/13/2008,,,,,,,,,0.73,",,0,0700",0.4,",,0",0,"T,,0",30,",,0",11,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/14/2008,,,,,,,,,0,",,0,0700",0,",,0",0,"T,,0",24,",,0",11,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/15/2008,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",47,",,0",20,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/16/2008,,,,,,,,,0.28,",,0,0700",0,"T,,0",0,"T,,0",53,",,0",23,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/17/2008,,,,,,,,,0.21,",,0,0700",0.7,",,0",1,",,0",27,",,0",21,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/18/2008,,,,,,,,,0,"T,,0,0700",0,",,0",1,",,0",33,",,0",25,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/19/2008,,,,,,,,,0,",,0,0700",0,",,0",1,",,0",33,",,0",21,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/20/2008,,,,,,,,,0.82,",,0,0700",7.2,",,0",7,",,0",33,",,0",16,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/21/2008,,,,,,,,,0.15,",,0,0700",2.2,",,0",10,",,0",19,",,0",15,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/22/2008,,,,,,,,,1.05,",,0,0700",0.4,",,0",10,",,0",28,",,0",0,",,0",1,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/23/2008,,,,,,,,,0,",,0,0700",0,"P,,0",10,",,0",16,",,0",3,",I,0",3,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/24/2008,,,,,,,,,0.1,",,0,0700",0.1,",,0",10,",,0",30,",,0",21,",I,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/25/2008,,,,,,,,,0,"P,,0,0700",0,"P,,0",,,32,,20,,,,,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/26/2008,,,,,,,,,0,",,0,0700",0,"P,,0",6,",,0",39,",,0",14,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/27/2008,,,,,,,,,0.02,",,0,0700",0,"P,,0",5,",,0",31,",,0",19,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/28/2008,,,,,,,,,0,",,0,0700",0,",,0",3,",,0",47,",,0",30,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/29/2008,,,,,,,,,0,",,0,0700",0,",,0",1,",,0",54,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/30/2008,,,,,,,,,0,"T,,0,0700",0,",,0",1,",,0",36,",,0",26,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,12/31/2008,,,,,,,,,0.02,",,0,0700",0,",,0",0,",,0",29,",,0",19,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/1/2009,,,,,,,,,0.04,",,0,0700",3,",,0",3,",,0",21,",,0",2,",,0",4,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/2/2009,,,,,,,,,0,",,0,0700",0,",,0",3,",,0",21,",,0",4,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/3/2009,,,,,,,,,0.02,",,0,0700",0,"T,,0",2,",,0",28,",,0",20,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/4/2009,,,,,,,,,0,",,0,0700",0,",,0",2,",,0",27,",,0",10,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/5/2009,,,,,,,,,0,"T,,0,0700",0,",,0",1,",,0",33,",,0",11,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/6/2009,,,,,,,,,0,",,0,0700",0,"P,,0",1,",,0",34,",,0",13,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/7/2009,,,,,,,,,0.38,",,0,0700",0,"T,,0",2,",,0",27,",,0",13,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/8/2009,,,,,,,,,0.41,",,0,0700",0.5,",,0",2,",,0",32,",,0",25,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/9/2009,,,,,,,,,0.04,",,0,0700",0.5,",,0",3,",,0",25,",,0",14,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/10/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",2,",,0",20,",,0",4,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/11/2009,,,,,,,,,0.52,",,0,0700",4,",,0",6,",,0",19,",,0",9,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/12/2009,,,,,,,,,0,",,0,0700",0,"P,,0",6,",,0",18,",,0",7,",,0",7,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/13/2009,,,,,,,,,0,",,0,0700",0,"P,,0",6,",,0",22,",,0",7,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/14/2009,,,,,,,,,0,",,0,0700",0,"P,,0",6,",,0",29,",,0",2,",,0",2,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/15/2009,,,,,,,,,0.13,",,0,0700",2.1,",,0",6,",,0",9,",,0",2,",,0",5,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/16/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",6,",,0",10,",,0",-14,",,0",-12,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/17/2009,,,,,,,,,0,",,0,0700",0,"P,,0",6,",,0",7,",,0",-13,",,0",-12,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/18/2009,,,,,,,,,0.2,",,0,0700",5,",,0",10,",,0",9,",,0",-12,",,0",8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/19/2009,,,,,,,,,0.5,",,0,0700",0.5,",,0",11,",,0",21,",,0",8,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/20/2009,,,,,,,,,0,",,0,0700",0,"P,,0",9,",,0",23,",,0",2,",,0",8,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/21/2009,,,,,,,,,0.02,",,0,0700",0.5,",,0",9,",,0",18,",,0",5,",,0",7,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/22/2009,,,,,,,,,0,",,0,0700",0,"P,,0",9,",,0",18,",,0",7,",,0",14,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/23/2009,,,,,,,,,0,",,0,0700",0,"P,,0",9,",,0",26,",,0",7,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/24/2009,,,,,,,,,0,"T,,0,0700",0.1,",,0",8,",,0",39,",,0",10,",,0",17,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/25/2009,,,,,,,,,0,",,0,0700",0,"P,,0",8,",,0",17,",,0",-7,",,0",-6,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/26/2009,,,,,,,,,0,",,0,0700",0,"P,,0",8,",,0",13,",,0",-6,",,0",2,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/27/2009,,,,,,,,,0,"T,,0,0700",0,",,0",7,",,0",20,",,0",2,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/28/2009,,,,,,,,,0.33,",,0,0700",3.7,",,0",12,",,0",21,",,0",11,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/29/2009,,,,,,,,,0.54,",,0,0700",1.7,",,0",14,",,0",33,",,0",12,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/30/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",15,",,0",24,",,0",12,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,1/31/2009,,,,,,,,,0.04,",,0,0700",0.8,",,0",16,",,0",28,",,0",7,",,0",8,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/1/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",16,",,0",24,",,0",10,",I,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/2/2009,,,,,,,,,0,",,0,0700",0,",,0",11,",,0",44,",,0",24,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/3/2009,,,,,,,,,0.03,",,0,0700",0.5,",,0",12,",,0",36,",,0",21,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/4/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",11,",,0",27,",,0",3,",,0",4,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/5/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",12,",,0",14,",,0",0,",,0",2,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/6/2009,,,,,,,,,0,",,0,0700",0,",,0",12,",,0",11,",,0",2,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/7/2009,,,,,,,,,0,",,0,0700",0,",,0",11,",,0",26,",,0",8,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/8/2009,,,,,,,,,0,",,0,0700",0,",,0",11,",,0",47,",,0",21,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/9/2009,,,,,,,,,0,",,0,0700",0,",,0",11,",,0",45,",,0",21,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/10/2009,,,,,,,,,0,",,0,0700",0,",,0",7,",I,0",37,",,0",24,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/11/2009,,,,,,,,,0,",,0,0700",0,",I,0",9,",I,0",43,",,0",28,",,0",36,",,0,0700",1,",,0",,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/12/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",7,",,0",57,",,0",27,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/13/2009,,,,,,,,,0.65,",,0,0700",1,",,0",7,",,0",36,",,0",23,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/14/2009,,,,,,,,,0,",,0,0700",0,"P,,0",6,",,0",28,",,0",15,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/15/2009,,,,,,,,,0,",,0,0700",0,"P,,0",5,",,0",28,",,0",15,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/16/2009,,,,,,,,,0,",,0,0700",0,"P,,0",4,",,0",30,",,0",15,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/17/2009,,,,,,,,,0,",,0,0700",0,"P,,0",4,",,0",29,",,0",10,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/18/2009,,,,,,,,,0,",,0,0700",0,"P,,0",4,",,0",33,",,0",12,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/19/2009,,,,,,,,,0.5,",,0,0700",3.5,",,0",8,",,0",34,",,0",18,",,0",33,",,0,0700",,,,,,,,,,,,,,
